,Unnamed: 0,likes_log,views_log,dislikes_log,comment_log,category_id_Autos & Vehicles,category_id_Comedy,category_id_Education,category_id_Entertainment,category_id_Film & Animation,category_id_Gaming,category_id_Howto & Style,category_id_Music,category_id_News & Politics,category_id_Nonprofits & Activism,category_id_People & Blogs,category_id_Pets & Animals,category_id_Science & Technology,category_id_Shows,category_id_Sports,category_id_Travel & Events,unpopular,popular
1167,1167,8.635687085464028,13.854599531671063,6.530877627725885,6.775366090936393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1168,1168,5.700443573390688,9.511555458710546,1.791759469228055,4.31748811353631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1169,1169,8.053887083618223,13.404824343570942,8.649273531773447,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1170,1170,8.738895704934043,12.669243610196764,6.542471960506806,5.991464547107983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1171,1171,7.240649694255465,11.840681252050686,3.8918202981106265,5.0238805208462765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1172,1172,9.559446746414963,11.795559819100385,4.574710978503383,7.522400231387126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1173,1173,9.081256218564645,12.436219615556707,5.5683445037610975,6.07073772800249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1174,1174,9.973712997425627,13.7755819142873,6.803505257608338,7.415776975415393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1175,1175,5.272999558563747,13.832649837775586,2.9957322735539913,3.6635616461296463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1176,1176,9.149103062504992,13.366510403336328,5.783825182329737,5.9269260259704115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1177,1177,9.840600999480936,12.76647669413508,4.127134385045092,6.672032945461067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1178,1178,12.008907465230449,15.630366895715385,10.106918072540317,10.962561744356746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1179,1179,10.942632882370688,14.797466550966025,7.199678345691173,8.326516830239527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1180,1180,10.958026037500982,14.41430529993932,8.886823846515187,9.613402595468036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1181,1181,10.23189161450783,13.70391397170724,7.374629015218946,8.178358165605836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1182,1182,9.988058453986397,13.750606103214498,6.439350371100098,8.130647968160584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1183,1183,10.938272178458073,15.672230646733832,9.607302767592598,9.582524425515684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1184,1184,7.730174795246223,11.862990612253306,3.1354942159291497,4.418840607796597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1185,1185,7.510977752014095,13.01219130474928,5.986452005284437,7.978996370854116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1186,1186,9.377971213360134,12.963437983416686,6.07993319509559,7.6638772587034705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1187,1187,11.276519353422438,15.195078598021741,7.975908360165538,9.015298250772847,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1188,1188,9.156834104453043,14.061261427201226,6.530877627725885,8.316789127071518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1189,1189,11.321873912411261,14.98052556657111,8.104401307921613,9.227394126542011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1190,1190,5.365976015021852,9.16272451803452,2.3978952727983707,3.49650756146648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1191,1191,8.323122887587736,11.83618942653965,4.356708826689592,5.356586274672011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1192,1192,8.918248591035704,12.749646155755965,6.226536669287466,7.037905963447182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1193,1193,10.031176913677015,13.66913474206681,5.5683445037610975,7.404279118037268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1194,1194,2.6390573296152584,8.466320861042481,0.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1195,1195,2.5649493574615367,8.443977129084978,0.0,1.791759469228055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1196,1196,8.301273485191347,11.108065173923345,4.4067192472642525,5.493061443340548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1197,1197,8.11701408773731,11.258961816316132,4.330733340286331,6.056784013228625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1198,1198,11.012413142479303,13.813049532122912,6.888572459565364,7.585788821732034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1199,1199,9.500244972781061,13.865243135065965,7.400009517162693,7.268223021159565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1200,1200,11.275112339671583,13.71101744378277,7.669961995473577,9.02653771890043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1201,1201,11.82417512716753,14.983271661515088,8.635687085464028,8.474285690404962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1202,1202,8.698013622083925,10.85776747031432,3.58351893845611,6.139884552226255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1203,1203,10.526560920459826,13.466554319454529,6.520621127558696,7.239932591320469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1204,1204,11.735909003483071,14.838452731892106,6.759255270663693,8.55159461813357,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1205,1205,10.53038808727715,13.481034527596936,7.047517221357295,8.129764445794171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1206,1206,8.787067645218054,12.929749031124942,6.952728644624869,6.78332520060396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1207,1207,9.186457431512851,12.105174381425083,5.5053315359323625,6.8977049431286375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1208,1208,10.76009197224363,14.772639156232724,6.941190055068375,9.040144994980068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1209,1209,11.33389448827434,14.454633349669955,8.251924713801358,8.376781037699493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1210,1210,8.430109084509125,11.322563671930366,4.30406509320417,5.308267697401205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1211,1211,0.6931471805599453,7.875499292445206,1.0986122886681098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1212,1212,9.221181395154057,12.610930902874987,5.308267697401205,6.042632833682381,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1213,1213,11.3908821170575,14.081540403664901,6.3189681137464335,7.823245690685522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1214,1214,11.031108330238943,16.58512072370556,8.869679374733517,8.824677891164196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1215,1215,10.353320361711043,14.381725665268464,7.599901959208497,7.914983005848393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1216,1216,9.476543412750841,13.036184381162432,7.22256601882217,7.5310163320779155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1217,1217,8.058960017769417,11.204918228723848,3.9889840465642745,5.988961416889863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1218,1218,12.390475368527953,15.828003075577328,8.464846711044029,9.440975789048688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1219,1219,12.975451434588267,15.679735794522676,8.836373930927389,9.905236023070243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1220,1220,9.157466882369112,12.351250331040998,5.017279836814924,6.938284484016959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1221,1221,8.234564993267135,11.302550052933695,3.2958368660043287,5.673323267171493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1222,1222,11.380730322023457,13.263800437724822,6.3403593037277535,8.93022956502072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1223,1223,9.005159521036145,12.447578571788616,5.5012582105447265,6.429719478039137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1224,1224,9.501516333682222,12.859267245186961,5.918893854273146,7.193685818395113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1225,1225,8.069342366811636,12.306275382687467,5.010635294096256,4.691347882229144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1226,1226,9.84070748441342,13.179769649413792,7.149916836132108,8.103191752285786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1227,1227,11.346717385979689,14.546332545842116,7.711996507047669,8.39728289474368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1228,1228,7.8355792466699645,10.847451815498799,3.4339872044851463,5.159055299214528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1229,1229,9.37118289709301,12.067046182623672,4.7791234931115305,6.546785410760523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1230,1230,11.29882837079185,14.763625872773698,8.896451207355227,8.951828676824181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1231,1231,7.539558829301031,10.857363044737554,3.912023005428147,4.634728988229637,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1232,1232,7.971085753505608,11.273677937907463,3.3672958299864737,4.465908118654584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1233,1233,9.290444616217844,13.38093275809249,5.676753802268282,7.4815557019095165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1234,1234,6.129050210060545,12.276335377070124,4.110873864173311,4.59511985013459,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1235,1235,7.119635638017637,10.86566901117537,5.0751738152338275,6.184148890937482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1236,1236,7.361375428977347,11.841516728140563,2.7080502011022096,4.442651256490317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1237,1237,5.616771097666573,10.202295007771328,3.737669618283368,5.840641657373397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1238,1238,10.811806594754913,13.87789833039909,6.26530121273771,7.3632795869630385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1239,1239,10.227561822428779,13.734138884273131,6.695798917058491,6.796823718274855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1240,1240,10.065691432410985,12.588920569189591,5.318119993844216,6.910750787961936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1241,1241,8.399984990510696,10.801614313782613,2.3978952727983707,5.605802066295998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1242,1242,7.4604903058253385,10.976012506440918,4.430816798843313,5.948034989180646,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1243,1243,7.627057417018933,11.216606199122785,3.80666248977032,5.2832037287379885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1244,1244,6.6025878921893355,11.599332492710968,2.5649493574615367,3.8918202981106265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1245,1245,10.528114963964263,13.4551746350983,6.810142450115137,7.388946097618438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1246,1246,9.40943710213184,11.805796551173467,3.970291913552122,7.023758954738443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1247,1247,8.993303139093733,12.189043468662312,4.84418708645859,6.07073772800249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1248,1248,2.772588722239781,8.794673401383422,1.6094379124341005,2.7080502011022096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1249,1249,10.291874319109539,13.068673529364267,5.891644211825772,7.87359778968554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1250,1250,3.80666248977032,8.189522110748094,1.0986122886681098,2.3978952727983707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1251,1251,9.033961124637855,11.751375275541784,3.4339872044851463,6.6039438246004725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1252,1252,2.8332133440562166,8.173293438966228,0.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1253,1253,8.003697339094368,10.438137119025118,2.9957322735539913,5.976350909297934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1254,1254,10.807685460056145,14.31170324054982,6.577861357721047,7.437206366871292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1255,1255,8.310660905907225,12.712323822449775,7.449498005382849,6.432940092739179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1256,1256,11.31503534456815,14.846418430444574,7.066466970136958,8.09040229659332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1257,1257,10.15824604321959,13.644861017389136,5.236441962829949,6.76849321164863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1258,1258,6.618738983517219,12.151162291145267,5.680172609017067,7.384610383176974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1259,1259,9.161885151706779,13.443598690878677,6.22455842927536,6.887552571664617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1260,1260,8.713582005421628,12.55535180797437,6.363028103540465,6.533788837933344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1261,1261,10.047890880908506,12.857045354885454,5.648974238161206,8.037543185118697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1262,1262,6.406879986069313,11.645767870297506,6.78897174299217,6.62273632394984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1263,1263,10.02601487181582,13.660386571294213,6.938284484016959,7.955775781534188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1264,1264,11.504963855299534,14.908350887546305,9.202005735186123,10.498332581805693,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1265,1265,4.5217885770490405,8.51579221050061,0.6931471805599453,2.9957322735539913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1266,1266,10.169192384934412,14.2756336601705,7.535296702444088,8.297294370266918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1267,1267,8.91543225443266,13.210024376677039,7.020190708311925,7.0166096838942185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1268,1268,10.042727619627634,13.375742783261835,6.546785410760523,7.901747518520144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1269,1269,7.6921133395954655,14.388510660720884,9.066585468331043,8.384575666801398,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1270,1270,8.070906088787819,12.041469191979802,5.433722003554241,6.326149473155099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1271,1271,7.968665700466236,10.743134792849949,4.990432586778736,5.6594822157596205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1272,1272,9.223454011121566,13.060775166484994,5.886104031450156,7.783640596221253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1273,1273,5.5093883366279774,10.294075881413862,2.6390573296152584,4.543294782270004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1274,1274,7.8961806086154915,14.055312976606231,6.280395838960196,8.804775258867686,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1275,1275,6.748759547491679,11.682296862588556,4.700480365792417,7.01301578963963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1276,1276,7.9936199948277435,11.15354686945718,4.812184355372417,5.488937726156687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1277,1277,5.2832037287379885,9.306559229716726,2.5649493574615367,2.9957322735539913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1278,1278,11.181500469570526,14.568973136065168,8.667507952075105,10.246828999162444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1279,1279,7.438971592395863,12.119021267740527,6.3473892096560105,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1280,1280,10.280416002502104,13.81339331819314,7.073269717459709,8.499436469826977,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1281,1281,11.461368978055827,14.190854545759716,6.728628613084703,6.5998704992128365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1282,1282,6.0473721790462776,10.059080049588056,2.8903717578961645,3.970291913552122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1283,1283,2.5649493574615367,8.17244681834278,2.4849066497880004,2.079441541679836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1284,1284,7.648739788956242,9.477156251746578,2.8903717578961645,5.5174528964647065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1285,1285,10.537680590252403,12.609205034964509,4.997212273764115,8.643297068211963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1286,1286,9.582317635923356,12.053533167020689,4.709530201312334,6.519147287940394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1287,1287,9.546669741249485,12.410261689792527,5.5333894887275195,6.723832440821209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1288,1288,10.297959119169427,13.358817942778213,5.652489180268652,7.696667081526463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1289,1289,7.52456122628536,12.490044092117015,6.068425588244112,7.3132203870903005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1290,1290,9.491526390684262,12.873525023975546,6.51471269087253,7.234177179749849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1291,1291,10.57029075775647,14.735593291105301,7.544332108053688,7.762170607138205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1292,1292,9.421735176255844,13.748418379016297,5.545177444479562,7.485491608030754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1293,1293,11.829348043785734,14.413666607818318,7.561641745588781,9.742144402127368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1294,1294,9.700820421076743,13.59809059561966,7.274479558773872,8.146419323098003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1295,1295,6.3473892096560105,13.250675674211182,5.924255797414531,5.71042701737487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1296,1296,9.984053200375696,12.909588386304874,6.07993319509559,7.345364840416867,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1297,1297,10.979479247166703,12.857652762408092,6.85751406254539,8.565602330623925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1298,1298,6.23441072571837,10.83137083044609,4.84418708645859,6.1268691841141845,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1299,1299,9.870654395440887,13.895896283723454,6.8243736700430855,7.166265974133638,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1300,1300,7.744569809354496,13.02827465132159,8.461257559085935,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1301,1301,8.494333897270154,11.831037319473793,3.912023005428147,6.049733455231958,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1302,1302,2.6390573296152584,9.72543686259282,3.258096538021482,2.772588722239781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1303,1303,5.82600010738045,11.00069886028861,5.247024072160486,6.220590170099739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1304,1304,5.988961416889863,9.88751059801299,3.4657359027997265,4.127134385045092,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1305,1305,10.127750477118257,12.763749411920646,5.351858133476067,8.316300249036848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1306,1306,2.8903717578961645,8.731659201536761,2.19722457733622,2.9957322735539913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1307,1307,4.007333185232471,8.404472321352117,2.3978952727983707,3.218875824868201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1308,1308,10.519294620121293,13.73655825558275,7.334329350300536,7.630461261783628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1309,1309,8.862908295118627,12.432068126225,6.444131256700442,7.841099765422119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1310,1310,5.2417470150596435,10.755261096378494,2.3978952727983707,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1311,1311,2.3978952727983707,8.210939733379021,1.0986122886681098,1.9459101490553128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1312,1312,12.254753279891913,15.129962992892466,8.135932772004889,9.78633556772527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1313,1313,9.23883064237581,13.232836202908704,6.395261598115449,6.536691597591305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1314,1314,5.3981627015177525,8.641355834036661,1.791759469228055,3.80666248977032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1315,1315,2.4849066497880004,9.725018565057663,0.0,2.079441541679836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1316,1316,7.866338923046544,10.582434383694931,3.9889840465642745,5.420534999272285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1317,1317,9.776278985795086,12.999696183642659,6.517671272912276,7.409741954080922,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1318,1318,9.270305953143616,13.92268642487448,5.017279836814924,6.073044534100405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1319,1319,9.526828536269633,13.196195454359612,6.406879986069313,7.037905963447182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1320,1320,11.596567839906873,14.375317756151016,7.276556402718709,9.213734605044197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1321,1321,9.297435078827117,12.625894204854955,6.045005314036013,6.7298240704894745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1322,1322,9.774289614064447,13.653745461909716,5.780743515792329,7.412160334945206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1323,1323,10.159446732791961,13.103164247966678,5.5294290875114225,8.754476306284166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1324,1324,1.791759469228055,7.667158255319147,0.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1325,1325,11.327739810561626,14.262974567765674,8.191463051326927,9.839908570893256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1326,1326,7.910223707097344,11.10760034706298,5.0369526024136295,5.823045895483018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1327,1327,12.054319090302634,14.958220430547334,7.228388451573603,9.234935418831563,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1328,1328,12.97273512264635,16.38640130727304,10.033462628957874,10.415921881641534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1329,1329,10.660805999303808,14.519614493455801,7.7380522976893165,8.874028122556336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1330,1330,8.711772645605693,13.087865095996733,5.676753802268282,7.0466472778487566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1331,1331,10.732803270395877,14.809528333815756,7.180069874302796,8.66406026722579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1332,1332,9.923339198238727,13.915698820552931,6.680854678790215,8.481566013773088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1333,1333,10.534785924769006,13.897499677840285,5.468060141135132,7.1981835771019425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1334,1334,7.4223737009868245,12.810047023994189,5.123963979403259,5.652489180268652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1335,1335,9.066008001086264,11.721377624341436,4.727387818712341,6.792344427470808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1336,1336,10.301155676342068,14.292631920936284,6.0867747269123065,7.0808678966907825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1337,1337,9.125109227613523,13.48022521670401,6.856461984594588,7.050122520269059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1338,1338,7.8087293067443975,12.099872888919265,4.430816798843313,5.056245805348309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1339,1339,7.4366172652342275,11.923537305897925,6.311734809152916,6.483107351457199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1340,1340,7.536363938404511,13.123852268455748,6.792344427470808,7.734558844354756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1341,1341,10.34737177054824,14.595645198561176,8.672999642554437,9.20230820027892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1342,1342,9.965005892514544,13.552164611804947,6.778784897685178,7.299797366758161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1343,1343,11.27338572784446,14.825719592339894,9.545454543987823,8.724695046740491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1344,1344,4.158883083359672,8.124446855715847,0.0,1.6094379124341005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1345,1345,6.961296045910168,11.541017172136412,5.17614973257383,5.3706380281276624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1346,1346,9.153770020487787,12.311639139972913,4.709530201312334,7.166265974133638,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1347,1347,6.2166061010848646,10.730487948929953,1.6094379124341005,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1348,1348,7.088408778675394,12.906014192021813,8.895629627136483,7.779048644925556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1349,1349,9.48903215258983,12.156167860401533,4.74493212836325,7.510430556378005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1350,1350,3.555348061489413,9.622516245775788,5.2417470150596435,4.770684624465665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1351,1351,8.22764270790443,10.972173137962086,4.382026634673881,5.4510384535657,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
